dataset,stem,eval_set,L,n_rollouts,oracle_r_precision,oracle_long_r_precision,mean_r_precision,mean_long_r_precision,consensus_r_precision,consensus_long_r_precision,oracle_rollout,mean_contacts,unique_maps,mean_pairwise_jaccard,n_true,oracle_curve,inference_seconds
foldbench_monomer,7pv5_A,eval-val,81,100,0.4807692307692308,0.4444444444444444,0.2846061938979835,0.23953346965690192,0.40625,0.2926829268292683,57,55.94,100,0.14862124343940206,64,"{'1': 0.2641509433962264, '2': 0.35555555555555557, '4': 0.35555555555555557, '8': 0.35555555555555557, '16': 0.4444444444444444, '32': 0.4444444444444444, '64': 0.4807692307692308, '100': 0.4807692307692308}",0.8207033920043614
foldbench_monomer,7qp5_A,eval-val,245,100,0.1320754716981132,0.12195121951219512,0.06771154650130104,0.027542064170639823,0.14522821576763487,0.048484848484848485,33,118.92,100,0.022013992707963396,241,"{'1': 0.038461538461538464, '2': 0.07777777777777778, '4': 0.12037037037037036, '8': 0.12037037037037036, '16': 0.12037037037037036, '32': 0.12643678160919541, '64': 0.1320754716981132, '100': 0.1320754716981132}",3.253964826988522
foldbench_monomer,7qsj_A,eval-val,373,100,0.15920398009950248,0.09016393442622951,0.07916427372163823,0.03337235862115994,0.21037463976945245,0.10176991150442478,23,226.58,100,0.018322105264671356,347,"{'1': 0.0425531914893617, '2': 0.09473684210526316, '4': 0.09473684210526316, '8': 0.09574468085106383, '16': 0.11981566820276497, '32': 0.15920398009950248, '64': 0.15920398009950248, '100': 0.15920398009950248}",8.109975225001108
foldbench_monomer,7t9r_A,eval-val,38,100,0.2857142857142857,1.0,0.10532885004721726,0.05352380952380952,0.16666666666666666,0.14285714285714285,48,21.58,100,0.05593320742481334,24,"{'1': 0.08333333333333333, '2': 0.08333333333333333, '4': 0.14285714285714285, '8': 0.15, '16': 0.19047619047619047, '32': 0.21052631578947367, '64': 0.2857142857142857, '100': 0.2857142857142857}",0.7714767060242593
foldbench_monomer,7tjb_A,eval-val,227,100,0.26605504587155965,0.2698412698412698,0.1754110133699934,0.15528245000640864,0.31343283582089554,0.291044776119403,45,131.83,100,0.05739161478744915,201,"{'1': 0.13513513513513514, '2': 0.21311475409836064, '4': 0.21311475409836064, '8': 0.2248062015503876, '16': 0.2248062015503876, '32': 0.23703703703703705, '64': 0.26605504587155965, '100': 0.26605504587155965}",2.8365902560180984
foldbench_monomer,7tlh_A,eval-val,136,100,0.16216216216216217,0.1724137931034483,0.05776292094426964,0.04409245188441722,0.07894736842105263,0.05194805194805195,36,52.49,100,0.015584491741138374,114,"{'1': 0.02857142857142857, '2': 0.06818181818181818, '4': 0.13513513513513514, '8': 0.13513513513513514, '16': 0.15555555555555556, '32': 0.15555555555555556, '64': 0.16216216216216217, '100': 0.16216216216216217}",1.193960556993261
foldbench_monomer,7uba_A,eval-val,213,100,0.20634920634920634,0.19230769230769232,0.09659453167065056,0.04919918354904082,0.13942307692307693,0.08029197080291971,76,106.12,100,0.03190289154919588,208,"{'1': 0.11428571428571428, '2': 0.11594202898550725, '4': 0.11594202898550725, '8': 0.13541666666666666, '16': 0.14457831325301204, '32': 0.15463917525773196, '64': 0.17567567567567569, '100': 0.20634920634920634}",2.5492680500028655
foldbench_monomer,7uk8_A,eval-val,394,100,0.09230769230769231,0.07751937984496124,0.04828644560782165,0.02757254219930361,0.11787072243346007,0.07035175879396985,3,278.3,100,0.020084220191033182,526,"{'1': 0.04924242424242424, '2': 0.04924242424242424, '4': 0.09230769230769231, '8': 0.09230769230769231, '16': 0.09230769230769231, '32': 0.09230769230769231, '64': 0.09230769230769231, '100': 0.09230769230769231}",9.361957512999652
foldbench_monomer,7ur2_A,eval-val,195,100,0.2876712328767123,0.2857142857142857,0.10207957457805092,0.09968105270700248,0.18248175182481752,0.17857142857142858,54,107.99,100,0.04905668697883317,137,"{'1': 0.07792207792207792, '2': 0.11428571428571428, '4': 0.11428571428571428, '8': 0.11428571428571428, '16': 0.14666666666666667, '32': 0.15476190476190477, '64': 0.2876712328767123, '100': 0.2876712328767123}",1.8561970540031325
foldbench_monomer,7urp_A,eval-val,160,100,0.2727272727272727,0.3888888888888889,0.1102982286449285,0.10257003293387065,0.2835820895522388,0.2653061224489796,88,91.19,100,0.03292478387466568,134,"{'1': 0.10526315789473684, '2': 0.10526315789473684, '4': 0.14912280701754385, '8': 0.14912280701754385, '16': 0.14912280701754385, '32': 0.22916666666666666, '64': 0.2391304347826087, '100': 0.2727272727272727}",1.1003829980036244
foldbench_monomer,7uvg_A,eval-val,183,100,0.17647058823529413,0.2222222222222222,0.08043062150667402,0.06893777481031628,0.14606741573033707,0.15625,99,103.82,100,0.038610683627150436,178,"{'1': 0.03333333333333333, '2': 0.056818181818181816, '4': 0.10126582278481013, '8': 0.10126582278481013, '16': 0.14772727272727273, '32': 0.17592592592592593, '64': 0.17592592592592593, '100': 0.17647058823529413}",1.5803890929964837
foldbench_monomer,7uww_A,eval-val,635,100,0.08934707903780069,0.03982300884955752,0.04269982759231357,0.0132377735827802,0.10678210678210678,0.0189873417721519,38,361.01,100,0.014826145150170156,693,"{'1': 0.06944444444444445, '2': 0.06944444444444445, '4': 0.06944444444444445, '8': 0.06944444444444445, '16': 0.06944444444444445, '32': 0.06944444444444445, '64': 0.08934707903780069, '100': 0.08934707903780069}",30.42952971998602
foldbench_monomer,7v3o_A,eval-val,328,100,0.11538461538461539,0.0851063829787234,0.05196964558652217,0.01760916367403661,0.09558823529411764,0.03208556149732621,86,168.26,100,0.0160792789052875,272,"{'1': 0.032679738562091505, '2': 0.045454545454545456, '4': 0.045454545454545456, '8': 0.08247422680412371, '16': 0.08247422680412371, '32': 0.11403508771929824, '64': 0.11403508771929824, '100': 0.11538461538461539}",5.08411307798815
foldbench_monomer,7w15_A,eval-val,302,100,0.171875,0.10843373493975904,0.08656200066213116,0.03164326663167518,0.1782178217821782,0.1065989847715736,55,170.4,100,0.02937311842829432,303,"{'1': 0.06179775280898876, '2': 0.10714285714285714, '4': 0.10714285714285714, '8': 0.10714285714285714, '16': 0.10714285714285714, '32': 0.11920529801324503, '64': 0.171875, '100': 0.171875}",4.664042690012138
foldbench_monomer,7wz5_A,eval-val,161,100,0.09090909090909091,0.1,0.02703744009510783,0.022241848227959223,0.02654867256637168,0.019417475728155338,11,69.63,100,0.023308675618496096,113,"{'1': 0.014084507042253521, '2': 0.025974025974025976, '4': 0.034482758620689655, '8': 0.034482758620689655, '16': 0.09090909090909091, '32': 0.09090909090909091, '64': 0.09090909090909091, '100': 0.09090909090909091}",1.2228546050027944
foldbench_monomer,7wzm_A,eval-val,492,100,0.07395498392282958,0.05128205128205128,0.04016822337731323,0.019669500296942425,0.09210526315789473,0.029850746268656716,97,377.17,100,0.017475970276297315,456,"{'1': 0.0449438202247191, '2': 0.0449438202247191, '4': 0.059748427672955975, '8': 0.059748427672955975, '16': 0.059748427672955975, '32': 0.07196969696969698, '64': 0.07196969696969698, '100': 0.07395498392282958}",15.598495436017402
foldbench_monomer,7x3h_A,eval-val,290,100,0.19205298013245034,0.16049382716049382,0.12843037489719916,0.05843512061353122,0.22972972972972974,0.12755102040816327,35,175.49,100,0.0383462336876508,296,"{'1': 0.051470588235294115, '2': 0.09090909090909091, '4': 0.15584415584415584, '8': 0.15584415584415584, '16': 0.16447368421052633, '32': 0.18699186991869918, '64': 0.19205298013245034, '100': 0.19205298013245034}",4.332722107006703
foldbench_monomer,7x4p_A,eval-val,307,100,0.15337423312883436,0.15151515151515152,0.06905605823321963,0.04243091298675969,0.14414414414414414,0.08713692946058091,23,175.02,100,0.023716479187732946,333,"{'1': 0.08187134502923976, '2': 0.08187134502923976, '4': 0.08187134502923976, '8': 0.11731843575418995, '16': 0.11731843575418995, '32': 0.15337423312883436, '64': 0.15337423312883436, '100': 0.15337423312883436}",4.87015144401812
foldbench_monomer,7x8l_A,eval-val,514,100,0.07058823529411765,0.06498194945848375,0.03966826446109667,0.029119236959309132,0.11379310344827587,0.09090909090909091,32,378.91,100,0.017797745798239326,580,"{'1': 0.04336043360433604, '2': 0.04336043360433604, '4': 0.04336043360433604, '8': 0.04523809523809524, '16': 0.06116207951070336, '32': 0.06116207951070336, '64': 0.07058823529411765, '100': 0.07058823529411765}",17.75167969299946
foldbench_monomer,7xcd_A,eval-val,178,100,0.15853658536585366,0.16129032258064516,0.07154152598061303,0.04591609361524738,0.19594594594594594,0.0970873786407767,79,83.59,100,0.026880767144435633,148,"{'1': 0.04, '2': 0.11627906976744186, '4': 0.11702127659574468, '8': 0.11702127659574468, '16': 0.11702127659574468, '32': 0.125, '64': 0.13513513513513514, '100': 0.15853658536585366}",1.4595553179970011
foldbench_monomer,7xg9_A,eval-val,288,100,0.22137404580152673,0.23076923076923078,0.148197140876501,0.15183673672091053,0.26141078838174275,0.23383084577114427,52,152.44,100,0.0608616742301642,241,"{'1': 0.11805555555555555, '2': 0.12598425196850394, '4': 0.2077922077922078, '8': 0.2077922077922078, '16': 0.21830985915492956, '32': 0.21830985915492956, '64': 0.22137404580152673, '100': 0.22137404580152673}",3.719657024019398
