dataset,stem,eval_set,L,n_rollouts,oracle_r_precision,oracle_long_r_precision,mean_r_precision,mean_long_r_precision,consensus_r_precision,consensus_long_r_precision,oracle_rollout,mean_contacts,unique_maps,mean_pairwise_jaccard,n_true,oracle_curve,inference_seconds
foldbench_monomer,7pv5_A,eval-val,81,100,0.3333333333333333,0.35,0.126999769287017,0.08353643706715715,0.296875,0.17073170731707318,61,43.33,100,0.031385661458487264,64,"{'1': 0.10810810810810811, '2': 0.10810810810810811, '4': 0.10810810810810811, '8': 0.18518518518518517, '16': 0.19444444444444445, '32': 0.24390243902439024, '64': 0.3333333333333333, '100': 0.3333333333333333}",1.0985741848126054
foldbench_monomer,7qp5_A,eval-val,245,100,0.1,0.07692307692307693,0.060235289683290665,0.02262560970870477,0.12448132780082988,0.03636363636363636,35,125.63,100,0.022753602144683995,241,"{'1': 0.035398230088495575, '2': 0.07518796992481203, '4': 0.07692307692307693, '8': 0.07692307692307693, '16': 0.0847457627118644, '32': 0.0898876404494382, '64': 0.1, '100': 0.1}",5.863262426108122
foldbench_monomer,7qsj_A,eval-val,373,100,0.09606986899563319,0.06428571428571428,0.05052844164791033,0.021219587308458056,0.138328530259366,0.05309734513274336,23,257.87,100,0.014979767826338381,347,"{'1': 0.023255813953488372, '2': 0.05747126436781609, '4': 0.05747126436781609, '8': 0.0594059405940594, '16': 0.08029197080291971, '32': 0.09606986899563319, '64': 0.09606986899563319, '100': 0.09606986899563319}",15.463031030260026
foldbench_monomer,7t9r_A,eval-val,38,100,0.3333333333333333,1.0,0.07628286070579784,0.043095238095238096,0.16666666666666666,0.14285714285714285,2,18.1,100,0.04187518560203207,24,"{'1': 0.08333333333333333, '2': 0.08333333333333333, '4': 0.3333333333333333, '8': 0.3333333333333333, '16': 0.3333333333333333, '32': 0.3333333333333333, '64': 0.3333333333333333, '100': 0.3333333333333333}",0.9954091878607869
foldbench_monomer,7tjb_A,eval-val,227,100,0.1926605504587156,0.16129032258064516,0.10360394518246992,0.07891563903430528,0.22388059701492538,0.19402985074626866,6,122.73,100,0.03358957191634032,201,"{'1': 0.10256410256410256, '2': 0.10256410256410256, '4': 0.10256410256410256, '8': 0.1926605504587156, '16': 0.1926605504587156, '32': 0.1926605504587156, '64': 0.1926605504587156, '100': 0.1926605504587156}",5.0911812502890825
foldbench_monomer,7tlh_A,eval-val,136,100,0.171875,0.1590909090909091,0.055129232093787735,0.03838914428679807,0.07017543859649122,0.03896103896103896,9,55.33,100,0.016182750780155086,114,"{'1': 0.018867924528301886, '2': 0.06976744186046512, '4': 0.06976744186046512, '8': 0.06976744186046512, '16': 0.171875, '32': 0.171875, '64': 0.171875, '100': 0.171875}",1.861447250470519
foldbench_monomer,7uba_A,eval-val,213,100,0.125,0.21428571428571427,0.06392198203329608,0.04636090648179352,0.10096153846153846,0.10948905109489052,19,107.21,100,0.02825423941117313,208,"{'1': 0.08403361344537816, '2': 0.10843373493975904, '4': 0.10843373493975904, '8': 0.10843373493975904, '16': 0.12380952380952381, '32': 0.125, '64': 0.125, '100': 0.125}",4.466743120923638
foldbench_monomer,7uk8_A,eval-val,394,100,0.06751054852320675,0.054878048780487805,0.03911146374995044,0.021692421627758716,0.09885931558935361,0.04522613065326633,25,305.01,100,0.01800113952366835,526,"{'1': 0.0425531914893617, '2': 0.0425531914893617, '4': 0.05144694533762058, '8': 0.06363636363636363, '16': 0.06363636363636363, '32': 0.06751054852320675, '64': 0.06751054852320675, '100': 0.06751054852320675}",18.093955184333026
foldbench_monomer,7ur2_A,eval-val,195,100,0.16483516483516483,0.2,0.07239583177910242,0.06403405146230265,0.15328467153284672,0.13392857142857142,18,102.1,100,0.024520582223254823,137,"{'1': 0.07692307692307693, '2': 0.08064516129032258, '4': 0.09722222222222222, '8': 0.09722222222222222, '16': 0.15463917525773196, '32': 0.16483516483516483, '64': 0.16483516483516483, '100': 0.16483516483516483}",3.5303557896986604
foldbench_monomer,7urp_A,eval-val,160,100,0.14666666666666667,0.21739130434782608,0.053019685606022174,0.040010261371042785,0.1044776119402985,0.09183673469387756,78,87.34,100,0.029794029070060356,134,"{'1': 0.056074766355140186, '2': 0.056074766355140186, '4': 0.056074766355140186, '8': 0.09183673469387756, '16': 0.12121212121212122, '32': 0.12121212121212122, '64': 0.12121212121212122, '100': 0.14666666666666667}",2.014735756441951
foldbench_monomer,7uvg_A,eval-val,183,100,0.13445378151260504,0.21951219512195122,0.060561151271197634,0.04291012871883154,0.11797752808988764,0.109375,88,97.77,100,0.04112551789945679,178,"{'1': 0.06756756756756757, '2': 0.06756756756756757, '4': 0.06796116504854369, '8': 0.0975609756097561, '16': 0.12987012987012986, '32': 0.12987012987012986, '64': 0.12987012987012986, '100': 0.13445378151260504}",2.9418995194137096
foldbench_monomer,7uww_A,eval-val,635,100,0.049062049062049064,0.029535864978902954,0.0329353442256668,0.011140687250204064,0.11832611832611832,0.023206751054852322,38,779.16,100,0.021479087217866902,693,"{'1': 0.04184704184704185, '2': 0.04184704184704185, '4': 0.047619047619047616, '8': 0.047619047619047616, '16': 0.047619047619047616, '32': 0.047619047619047616, '64': 0.049062049062049064, '100': 0.049062049062049064}",60.217794192023575
foldbench_monomer,7v3o_A,eval-val,328,100,0.08917197452229299,0.07058823529411765,0.044889384463569514,0.020061764488235392,0.08823529411764706,0.0427807486631016,5,200.98,100,0.01735552070816296,272,"{'1': 0.026845637583892617, '2': 0.026845637583892617, '4': 0.05161290322580645, '8': 0.08917197452229299, '16': 0.08917197452229299, '32': 0.08917197452229299, '64': 0.08917197452229299, '100': 0.08917197452229299}",9.878553583286703
foldbench_monomer,7w15_A,eval-val,302,100,0.11976047904191617,0.07792207792207792,0.06600336802839643,0.029659672270411223,0.1617161716171617,0.09137055837563451,27,189.54,100,0.023447029012085265,303,"{'1': 0.05025125628140704, '2': 0.06535947712418301, '4': 0.1130952380952381, '8': 0.1130952380952381, '16': 0.1130952380952381, '32': 0.11976047904191617, '64': 0.11976047904191617, '100': 0.11976047904191617}",9.071464475244284
foldbench_monomer,7wz5_A,eval-val,161,100,0.1076923076923077,0.15384615384615385,0.031636831278363135,0.02620919738268551,0.04424778761061947,0.038834951456310676,69,71.45,100,0.01866738372588563,113,"{'1': 0.03076923076923077, '2': 0.0847457627118644, '4': 0.0847457627118644, '8': 0.0847457627118644, '16': 0.0847457627118644, '32': 0.0847457627118644, '64': 0.0847457627118644, '100': 0.1076923076923077}",2.2859997246414423
foldbench_monomer,7wzm_A,eval-val,492,100,0.0633245382585752,0.042801556420233464,0.03589461715574953,0.02044599634523787,0.1074561403508772,0.06865671641791045,40,487.69,100,0.017383436312842313,456,"{'1': 0.049107142857142856, '2': 0.049107142857142856, '4': 0.049107142857142856, '8': 0.049107142857142856, '16': 0.04943820224719101, '32': 0.050119331742243436, '64': 0.0633245382585752, '100': 0.0633245382585752}",30.71717989537865
foldbench_monomer,7x3h_A,eval-val,290,100,0.14457831325301204,0.15053763440860216,0.0830394492627433,0.046677250082094154,0.19932432432432431,0.12244897959183673,12,180.36,100,0.02442351133831854,296,"{'1': 0.06470588235294118, '2': 0.07407407407407407, '4': 0.08092485549132948, '8': 0.10465116279069768, '16': 0.14457831325301204, '32': 0.14457831325301204, '64': 0.14457831325301204, '100': 0.14457831325301204}",8.390552993863821
foldbench_monomer,7x4p_A,eval-val,307,100,0.1261682242990654,0.09375,0.06391610763117804,0.03811387242203728,0.15915915915915915,0.1078838174273859,80,196.6,100,0.021500198493506588,333,"{'1': 0.05202312138728324, '2': 0.05202312138728324, '4': 0.07317073170731707, '8': 0.08866995073891626, '16': 0.08866995073891626, '32': 0.09722222222222222, '64': 0.105, '100': 0.1261682242990654}",9.46179320011288
foldbench_monomer,7x8l_A,eval-val,514,100,0.048723897911832945,0.04120879120879121,0.026522917698755054,0.016005302560319866,0.08620689655172414,0.04772727272727273,76,489.09,100,0.015052713215945477,580,"{'1': 0.0379746835443038, '2': 0.0379746835443038, '4': 0.0379746835443038, '8': 0.0379746835443038, '16': 0.0379746835443038, '32': 0.0379746835443038, '64': 0.04852320675105485, '100': 0.048723897911832945}",35.0426536090672
foldbench_monomer,7xcd_A,eval-val,178,100,0.1388888888888889,0.12903225806451613,0.05332312797640871,0.03806283419491985,0.12837837837837837,0.07766990291262135,41,85.69,100,0.02139758136850443,148,"{'1': 0.02857142857142857, '2': 0.10112359550561797, '4': 0.10112359550561797, '8': 0.10112359550561797, '16': 0.10112359550561797, '32': 0.10112359550561797, '64': 0.1388888888888889, '100': 0.1388888888888889}",2.7373375203460455
